event_id,Method,Quality (A-D for SKHASH; lower number better for FOCMEC),Strike,Dip,Rake,P Axis Azimuth,P Axis Plunge,T Axis Azimuth,T Axis Plunge,N Axis Azimuth,N Axis Plunge
1974 Murrumbateman ,FOCMEC,0.16,291.32,28.9,-57.62,316.87,65.18,177.67,19.3,82.28,15
1974 Murrumbateman ,FOCMEC,0.17,275.59,25.46,-78.3,341.53,69.41,176.82,19.92,85,5
1974 Murrumbateman ,FOCMEC,0.17,71.34,75.06,-84.82,348.59,59.62,157.12,29.88,250,5
1974 Murrumbateman ,FOCMEC,0.17,307.73,17.96,-32.95,321.72,52.3,172.27,33.65,72,15
1974 Murrumbateman ,FOCMEC,0.17,306.75,28.9,-57.62,332.3,65.18,193.1,19.3,97.71,15
1974 Murrumbateman ,FOCMEC,0.17,316.84,22.27,-25.51,318.08,50.33,177.59,32.61,74.12,20
1974 Murrumbateman ,FOCMEC,0.17,300.96,31.61,-49.26,311.47,62.01,181.79,18.75,84.7,20
1974 Murrumbateman ,FOCMEC,0.17,309.62,28.9,-29.03,305.8,51.71,175.7,26.95,71.99,25
1974 Murrumbateman ,FOCMEC,0.18,75.88,80.04,-84.92,352.1,54.69,161.5,34.85,255,5
1974 Murrumbateman ,FOCMEC,0.18,86.82,70.08,-84.68,5.59,64.54,172.68,24.9,265,5
1974 Murrumbateman ,FOCMEC,0.18,276.49,22.27,-62.73,320.56,63.2,165.62,24.59,70.99,10
1974 Murrumbateman ,FOCMEC,0.18,76.19,75.23,-79.65,0.27,58.53,157.8,29.49,253.52,10
1974 Murrumbateman ,FOCMEC,0.18,80.35,80.15,-79.85,2.52,53.78,161.66,34.39,258.6,10
1974 Murrumbateman ,FOCMEC,0.19,245,15,-90,335,60,155,30,65,0
1974 Murrumbateman ,FOCMEC,0.19,255,20,-90,345,65,165,25,255,0
1974 Murrumbateman ,FOCMEC,0.19,270,25,-90,360,70,180,20,90,0
1974 Murrumbateman ,FOCMEC,0.19,275,20,-90,5,65,185,25,275,0
1974 Murrumbateman ,FOCMEC,0.19,80.88,80.04,-84.92,357.1,54.69,166.5,34.85,260,5
1974 Murrumbateman ,FOCMEC,0.19,81.82,70.08,-84.68,0.59,64.54,167.68,24.9,260,5
1974 Murrumbateman ,FOCMEC,0.19,300.62,14.11,-44.56,332.12,53.78,172.99,34.39,76.06,10
1974 Murrumbateman ,FOCMEC,0.19,301.83,26.81,-67.35,345.89,67.73,195.02,19.68,101.4,10
1974 Murrumbateman ,FOCMEC,0.19,302.59,17.96,-32.95,316.58,52.3,167.13,33.65,66.86,15
1974 Murrumbateman ,FOCMEC,0.19,311.44,21.09,-44.01,333.29,56.77,185.93,28.88,87.44,15
1974 Murrumbateman ,FOCMEC,0.19,306.26,22.27,-25.51,307.5,50.33,167.01,32.61,63.54,20
1974 Murrumbateman ,FOCMEC,0.19,311.55,22.27,-25.51,312.79,50.33,172.3,32.61,68.83,20
1974 Murrumbateman ,FOCMEC,0.19,312.34,31.61,-36.26,310.89,55.23,184.23,22.52,83.08,25
1974 Murrumbateman ,FOCMEC,0.2,255,10,-90,345,55,165,35,255,0
1974 Murrumbateman ,FOCMEC,0.2,275,25,-90,5,70,185,20,275,0
1974 Murrumbateman ,FOCMEC,0.2,281.3,11.17,-63.26,337.9,54.69,168.49,34.85,75,5
1974 Murrumbateman ,FOCMEC,0.2,288.02,15.79,-71.32,351.42,59.62,182.88,29.88,90,5
1974 Murrumbateman ,FOCMEC,0.2,295.59,25.46,-78.3,1.53,69.41,196.82,19.92,105,5
1974 Murrumbateman ,FOCMEC,0.2,91.34,75.06,-84.82,8.59,59.62,177.12,29.88,270,5
1974 Murrumbateman ,FOCMEC,0.2,295.55,14.11,-44.56,327.05,53.78,167.92,34.39,70.99,10
1974 Murrumbateman ,FOCMEC,0.2,86.33,75.23,-79.65,10.41,58.53,167.94,29.49,263.66,10
1974 Murrumbateman ,FOCMEC,0.2,312.88,17.96,-32.95,326.87,52.3,177.42,33.65,77.15,15
1974 Murrumbateman ,FOCMEC,0.2,306.8,31.61,-36.26,305.35,55.23,178.69,22.52,77.54,25
1974 Murrumbateman ,FOCMEC,0.21,75.27,80.15,-79.85,357.44,53.78,156.58,34.39,253.52,10
1974 Murrumbateman ,FOCMEC,0.21,85.42,80.15,-79.85,7.59,53.78,166.73,34.39,263.67,10
1974 Murrumbateman ,FOCMEC,0.21,319.35,26.81,-20.42,310.88,47.93,178.48,31.32,71.99,25
1974 Murrumbateman ,FOCMEC,0.22,260,10,-90,350,55,170,35,80,0
1974 Murrumbateman ,FOCMEC,0.22,270.59,25.46,-78.3,336.53,69.41,171.82,19.92,80,5
1984 Oolong,SKHASH,D,32.1,75,152.9,82.7,7.36,348.49,29.61,185.27,59.3
1984 Oolong,SKHASH,D,307.6,41.2,35.3,254.34,15.24,142.94,53.24,354.34,32.52
1984 Oolong,FOCMEC,0.75,170.82,50.18,83.48,265.44,4.98,40.08,82.93,175.01,5
1984 Oolong,FOCMEC,0.77,175.82,50.18,83.48,270.44,4.98,45.08,82.93,180.01,5
1984 Oolong,FOCMEC,0.78,175,50,90,265,5,85,85,355,0
1984 Oolong,FOCMEC,0.79,169.17,50.73,77.04,268.33,4.93,24.22,78.83,177.46,10
1984 Oolong,FOCMEC,0.79,341,36.22,72.91,263.18,9.85,129.48,75.89,354.93,10
1984 Oolong,FOCMEC,0.8,347.9,35.31,81.33,264.11,9.96,111.29,78.83,354.99,5
1984 Oolong,FOCMEC,0.82,0,35,90,270,10,90,80,180,0
1984 Oolong,FOCMEC,0.82,170,50,90,260,5,80,85,350,0
1984 Oolong,FOCMEC,0.82,329.43,37.7,64.96,257.1,9.65,135.46,72.04,349.72,15
1984 Oolong,FOCMEC,0.83,352.9,35.31,81.33,269.11,9.96,116.29,78.83,359.99,5
1984 Oolong,FOCMEC,0.83,335.93,36.22,72.91,258.11,9.85,124.41,75.89,349.86,10
1984 Oolong,FOCMEC,0.84,334.57,37.7,64.96,262.24,9.65,140.6,72.04,354.86,15
1984 Oolong,FOCMEC,0.85,175,55,90,265,10,85,80,355,0
1984 Oolong,FOCMEC,0.86,0,40,90,270,5,90,85,180,0
1984 Oolong,FOCMEC,0.86,344.07,40.26,82.25,259.56,4.98,124.89,82.93,350,5
1984 Oolong,FOCMEC,0.87,165.82,50.18,83.48,260.44,4.98,35.08,82.93,170.01,5
1984 Oolong,FOCMEC,0.87,346.07,36.22,72.91,268.25,9.85,134.55,75.89,0,10
1984 Oolong,FOCMEC,0.89,349.07,40.26,82.25,264.56,4.98,129.89,82.93,355,5
1984 Oolong,FOCMEC,0.89,164.1,50.73,77.04,263.26,4.93,19.15,78.83,172.39,10
1984 Oolong,FOCMEC,0.89,165.49,46.92,69.25,270,0,360,75,180,15
1984 Oolong,FOCMEC,0.9,342.9,35.31,81.33,259.11,9.96,106.29,78.83,349.99,5
1984 Oolong,FOCMEC,0.9,174.25,50.73,77.04,273.41,4.93,29.3,78.83,182.54,10
1984 Oolong,FOCMEC,0.92,176.51,55.15,83.9,270.89,9.96,63.68,78.83,180,5
1984 Oolong,FOCMEC,0.92,339.71,37.7,64.96,267.38,9.65,145.74,72.04,360,15
1984 Oolong,FOCMEC,0.92,323.38,39.67,57.6,255.96,9.39,142.15,67.73,349.41,20
1984 Oolong,FOCMEC,0.93,171.51,55.15,83.9,265.89,9.96,58.68,78.83,175,5
1984 Oolong,FOCMEC,0.93,339.07,40.26,82.25,254.56,4.98,119.89,82.93,345,5
1984 Oolong,FOCMEC,0.93,343.26,31.47,70.57,267.34,14.77,122.94,72.03,0,10
1984 Oolong,FOCMEC,0.93,167.61,45.86,76,87.46,0,357.44,80,177.46,10
1984 Oolong,FOCMEC,0.93,335.85,33.23,61.81,266.03,14.47,134.02,68.91,360,15
1984 Oolong,FOCMEC,0.94,5,35,90,275,10,95,80,185,0
1984 Oolong,FOCMEC,0.95,338.17,41.03,74.66,258.99,4.92,143.14,78.83,349.86,10
1984 Oolong,FOCMEC,0.95,329.36,35.53,53.95,264.76,14.08,141.92,65.19,0,20
1984 Oolong,FOCMEC,0.95,318.26,38.29,47,258,13.57,142.09,61.1,354.46,25
1984 Oolong,FOCMEC,0.96,357.9,35.31,81.33,274.11,9.96,121.29,78.83,4.99,5
1984 Oolong,FOCMEC,0.96,180.82,50.18,83.48,275.44,4.98,50.08,82.93,185.01,5
1984 Oolong,FOCMEC,0.96,324.06,35.53,53.95,259.46,14.08,136.62,65.19,354.7,20
1984 Oolong,FOCMEC,0.96,328.67,39.67,57.6,261.25,9.39,147.44,67.73,354.7,20
1984 Oolong,FOCMEC,0.97,167.75,51.62,70.72,271.3,4.83,18.68,74.21,180,15
1984 Oolong,FOCMEC,0.97,324.29,37.7,64.96,251.96,9.65,130.32,72.04,344.58,15
1984 Oolong,FOCMEC,0.98,170,55,90,260,10,80,80,350,0
1984 Oolong,FOCMEC,0.98,172.68,45.86,76,92.53,0,2.51,80,182.53,10
1984 Oolong,FOCMEC,0.98,333.1,41.03,74.66,253.92,4.92,138.07,78.83,344.79,10
1984 Oolong,FOCMEC,0.98,330.71,33.23,61.81,260.89,14.47,128.88,68.91,354.86,15
1984 Oolong,FOCMEC,0.99,351.42,30.38,80.08,268.66,14.94,108.02,74.21,360,5
1984 Oolong,FOCMEC,0.99,354.07,40.26,82.25,269.56,4.98,134.89,82.93,360,5
1984 Oolong,FOCMEC,0.99,170.63,46.92,69.25,275.14,0,5.14,75,185.14,15
1984 Oolong,FOCMEC,1,181.51,55.15,83.9,275.89,9.96,68.68,78.83,185,5
1984 Oolong,FOCMEC,1,330.86,36.22,72.91,253.04,9.85,119.34,75.89,344.79,10
1984 Oolong,FOCMEC,1,334.65,35.53,53.95,270.05,14.08,147.21,65.19,5.29,20
1984 Oolong,FOCMEC,1,318.08,39.67,57.6,250.66,9.39,136.85,67.73,344.11,20
1984 Oolong,FOCMEC,1,323.8,38.29,47,263.54,13.57,147.63,61.1,0,25
1984 Oolong,FOCMEC,1.01,5,40,90,275,5,95,85,185,0
1984 Oolong,FOCMEC,1.01,165,50,90,255,5,75,85,165,0
1984 Oolong,FOCMEC,1.01,338.19,31.47,70.57,262.27,14.77,117.87,72.03,354.93,10
1984 Oolong,FOCMEC,1.01,343.24,41.03,74.66,264.06,4.92,148.21,78.83,354.93,10
1984 Oolong,FOCMEC,1.02,341,33.23,61.81,271.18,14.47,139.17,68.91,5.15,15
1984 Oolong,FOCMEC,1.02,160.35,46.92,69.25,264.86,0,354.86,75,174.86,15
1984 Oolong,FOCMEC,1.03,348.33,31.47,70.57,272.41,14.77,128.01,72.03,5.07,10
1984 Oolong,FOCMEC,1.03,162.6,51.62,70.72,266.15,4.83,13.53,74.21,174.85,15
1984 Oolong,FOCMEC,1.03,313,38.29,36.2,259.69,17.23,143.95,54.47,0,30
1984 Oolong,FOCMEC,1.04,346.42,30.38,80.08,263.66,14.94,103.02,74.21,355,5
1984 Oolong,FOCMEC,1.04,351.14,36.22,72.91,273.32,9.85,139.62,75.89,5.07,10
1984 Oolong,FOCMEC,1.04,162.54,45.86,76,82.39,0,352.37,80,172.39,10
1984 Oolong,FOCMEC,1.04,336.11,28.9,57.62,269.76,19.3,130.56,65.18,5.15,15
1984 Oolong,FOCMEC,1.04,333.97,39.67,57.6,266.55,9.39,152.74,67.73,0,20
1984 Oolong,FOCMEC,1.04,329.04,31.61,49.26,268.21,18.75,138.53,62.01,5.3,20
1984 Oolong,FOCMEC,1.04,166.41,48.36,62.76,275.29,0,5.29,70,185.29,20
1984 Oolong,FOCMEC,1.04,323.35,34.78,42.19,266.79,18.05,144.8,58.39,5.53,25
1984 Oolong,FOCMEC,1.04,318.81,38.29,36.2,265.5,17.23,149.76,54.47,5.81,30
1984 Oolong,FOCMEC,1.05,166.51,55.15,83.9,260.89,9.96,53.68,78.83,170,5
1984 Oolong,FOCMEC,1.05,179.32,50.73,77.04,278.48,4.93,34.37,78.83,187.61,10
1984 Oolong,FOCMEC,1.05,172.89,51.62,70.72,276.44,4.83,23.82,74.21,185.14,15
1984 Oolong,FOCMEC,1.05,161.12,48.36,62.76,270,0,0,70,180,20
1984 Oolong,FOCMEC,1.05,313.3,41.41,40.89,256.56,12.95,146.01,56.77,354.2,30
1984 Oolong,FOCMEC,1.06,356.42,30.38,80.08,273.66,14.94,113.02,74.21,5,5
1984 Oolong,FOCMEC,1.06,317.81,42.06,50.89,254.66,9.06,146.27,63.19,348.92,25
1984 Oolong,FOCMEC,1.07,327.43,42.27,67.37,253.28,4.83,145.88,74.21,344.57,15
1984 Oolong,FOCMEC,1.08,328.03,41.03,74.66,248.85,4.92,133,78.83,339.72,10
1984 Oolong,FOCMEC,1.08,332.57,42.27,67.37,258.42,4.83,151.02,74.21,349.71,15
1984 Oolong,FOCMEC,1.08,317.81,34.78,42.19,261.25,18.05,139.26,58.39,359.99,25
1984 Oolong,FOCMEC,1.08,308.5,39.67,26.03,261.13,20.25,147,47.93,6.11,35
1984 Oolong,FOCMEC,1.09,337.9,35.31,81.33,254.11,9.96,101.29,78.83,344.99,5
1984 Oolong,FOCMEC,1.1,0,30,90,270,15,90,75,180,0
1984 Oolong,FOCMEC,1.1,170.53,55.61,77.85,269.22,9.85,42.9,75.89,177.46,10
1984 Oolong,FOCMEC,1.1,175.6,55.61,77.85,274.29,9.85,47.97,75.89,182.53,10
1984 Oolong,FOCMEC,1.1,334.33,31.61,49.26,273.5,18.75,143.82,62.01,10.59,20
1984 Oolong,FOCMEC,1.1,318.77,35.53,53.95,254.17,14.08,131.33,65.19,349.41,20
1984 Oolong,FOCMEC,1.1,329.33,38.29,47,269.07,13.57,153.16,61.1,5.53,25
1984 Oolong,FOCMEC,1.1,321.81,31.61,36.26,269.92,22.52,143.26,55.23,11.07,25
1984 Oolong,FOCMEC,1.1,312.72,38.29,47,252.46,13.57,136.55,61.1,348.92,25
1984 Oolong,FOCMEC,1.11,175,60,90,265,15,85,75,355,0
1984 Oolong,FOCMEC,1.11,170.02,45.22,82.95,265,0,355.03,85,175,5
1984 Oolong,FOCMEC,1.11,175.02,45.22,82.95,270,0,0.03,85,180,5
1984 Oolong,FOCMEC,1.11,333.12,31.47,70.57,257.2,14.77,112.8,72.03,349.86,10
1984 Oolong,FOCMEC,1.11,325.57,33.23,61.81,255.75,14.47,123.74,68.91,349.72,15
1984 Oolong,FOCMEC,1.11,312.27,42.06,50.89,249.12,9.06,140.73,63.19,343.38,25
1984 Oolong,FOCMEC,1.11,323.35,42.06,50.89,260.2,9.06,151.81,63.19,354.46,25
1984 Oolong,FOCMEC,1.11,317.67,35.53,30.64,268.5,21.47,148.61,51.71,11.62,30
1984 Oolong,FOCMEC,1.11,309.11,42.06,31.11,258.21,16.27,147.6,50.33,0,35
1976 Pilot Wilderness,SKHASH,B,55.9,12.1,80.2,334.16,33.05,158.62,56.87,65.49,2.04
1976 Pilot Wilderness,FOCMEC,0.05,353.95,41.41,40.89,297.21,12.95,186.66,56.77,34.85,30
1976 Pilot Wilderness,FOCMEC,0.07,2.57,38.29,47,302.31,13.57,186.4,61.1,38.77,25
1976 Pilot Wilderness,FOCMEC,0.07,353.5,44.81,44.81,293.99,8.65,189.6,58.52,29.03,30
1976 Pilot Wilderness,FOCMEC,0.07,347.84,38.29,36.2,294.53,17.23,178.79,54.47,34.84,30
1976 Pilot Wilderness,FOCMEC,0.07,359.75,41.41,40.89,303.01,12.95,192.46,56.77,40.65,30
1976 Pilot Wilderness,FOCMEC,0.08,356.58,34.78,42.19,300.02,18.05,178.03,58.39,38.76,25
1976 Pilot Wilderness,FOCMEC,0.09,11.71,35.53,53.95,307.11,14.08,184.27,65.19,42.35,20
1976 Pilot Wilderness,FOCMEC,0.09,357.03,38.29,47,296.77,13.57,180.86,61.1,33.23,25
1976 Pilot Wilderness,FOCMEC,0.09,348.14,41.41,40.89,291.4,12.95,180.85,56.77,29.04,30
1976 Pilot Wilderness,FOCMEC,0.09,353.65,38.29,36.2,300.34,17.23,184.6,54.47,40.65,30
1976 Pilot Wilderness,FOCMEC,0.09,351.8,44.81,35.53,297.87,12.24,191.57,52.3,36.61,35
1976 Pilot Wilderness,FOCMEC,0.1,6.09,31.61,49.26,305.26,18.75,175.58,62.01,42.35,20
1976 Pilot Wilderness,FOCMEC,0.1,359.31,44.81,44.81,299.8,8.65,195.41,58.52,34.84,30
1976 Pilot Wilderness,FOCMEC,0.1,351.19,47.85,39.32,294.74,8.18,193.42,53.78,30.52,35
1976 Pilot Wilderness,FOCMEC,0.11,0.8,31.61,49.26,299.97,18.75,170.29,62.01,37.06,20
1976 Pilot Wilderness,FOCMEC,0.11,351.49,38.29,47,291.23,13.57,175.32,61.1,27.69,25
1976 Pilot Wilderness,FOCMEC,0.11,2.12,42.06,50.89,298.97,9.06,190.58,63.19,33.23,25
1976 Pilot Wilderness,FOCMEC,0.12,12.11,28.9,57.62,305.76,19.3,166.56,65.18,41.15,15
1976 Pilot Wilderness,FOCMEC,0.12,17.25,28.9,57.62,310.9,19.3,171.7,65.18,46.29,15
1976 Pilot Wilderness,FOCMEC,0.12,351.04,34.78,42.19,294.48,18.05,172.49,58.39,33.22,25
1976 Pilot Wilderness,FOCMEC,0.12,2.12,34.78,42.19,305.56,18.05,183.57,58.39,44.3,25
1976 Pilot Wilderness,FOCMEC,0.12,347.7,44.81,44.81,288.19,8.65,183.8,58.52,23.23,30
1976 Pilot Wilderness,FOCMEC,0.12,352.44,48.44,48.07,290.72,4.33,193.31,59.62,23.23,30
1976 Pilot Wilderness,FOCMEC,0.13,25.21,26.81,67.35,312.02,19.68,161.15,67.73,45.64,10
1976 Pilot Wilderness,FOCMEC,0.13,6.42,35.53,53.95,301.82,14.08,178.98,65.19,37.06,20
1976 Pilot Wilderness,FOCMEC,0.13,356.58,42.06,50.89,293.43,9.06,185.04,63.19,27.69,25
1976 Pilot Wilderness,FOCMEC,0.13,8.1,38.29,47,307.84,13.57,191.93,61.1,44.3,25
1976 Pilot Wilderness,FOCMEC,0.13,350.05,51.13,42.55,291.53,4.1,195.73,54.69,24.41,35
1976 Pilot Wilderness,FOCMEC,0.13,345.7,44.81,35.53,291.77,12.24,185.47,52.3,30.51,35
1976 Pilot Wilderness,FOCMEC,0.14,22.14,33.23,61.81,312.32,14.47,180.31,68.91,46.29,15
1976 Pilot Wilderness,FOCMEC,0.14,346.7,35.53,30.64,297.53,21.47,177.64,51.71,40.65,30
1976 Pilot Wilderness,FOCMEC,0.14,357.29,47.85,39.32,300.84,8.18,199.52,53.78,36.62,35
1976 Pilot Wilderness,FOCMEC,0.14,351.82,42.06,31.11,300.92,16.27,190.31,50.33,42.71,35
1976 Pilot Wilderness,FOCMEC,0.14,357.9,44.81,35.53,303.97,12.24,197.67,52.3,42.71,35
1976 Pilot Wilderness,FOCMEC,0.15,39.41,25.46,78.3,318.18,19.92,153.47,69.41,50,5
1976 Pilot Wilderness,FOCMEC,0.15,30.28,26.81,67.35,317.09,19.68,166.22,67.73,50.71,10
1976 Pilot Wilderness,FOCMEC,0.15,17,33.23,61.81,307.18,14.47,175.17,68.91,41.15,15
1976 Pilot Wilderness,FOCMEC,0.15,1.12,35.53,53.95,296.52,14.08,173.68,65.19,31.76,20
1976 Pilot Wilderness,FOCMEC,0.15,11.39,31.61,49.26,310.56,18.75,180.88,62.01,47.65,20
1976 Pilot Wilderness,FOCMEC,0.16,50,25,90,320,20,140,70,230,0
1976 Pilot Wilderness,FOCMEC,0.16,359.13,27.99,43.22,303.29,23.4,168.61,58.39,42.35,20
1976 Pilot Wilderness,FOCMEC,0.16,346.63,48.44,48.07,284.91,4.33,187.5,59.62,17.42,30
1976 Pilot Wilderness,FOCMEC,0.16,345.08,47.85,39.32,288.63,8.18,187.31,53.78,24.41,35
1976 Pilot Wilderness,FOCMEC,0.16,345.72,42.06,31.11,294.82,16.27,184.21,50.33,36.61,35
1976 Pilot Wilderness,FOCMEC,0.17,55,25,90,325,20,145,70,235,0
1976 Pilot Wilderness,FOCMEC,0.17,20.13,22.27,62.73,311,24.59,156.06,63.2,45.63,10
1976 Pilot Wilderness,FOCMEC,0.17,28.89,31.47,70.57,312.97,14.77,168.57,72.03,45.63,10
1976 Pilot Wilderness,FOCMEC,0.17,351.04,42.06,50.89,287.89,9.06,179.5,63.19,22.15,25
1976 Pilot Wilderness,FOCMEC,0.17,355.04,31.61,36.26,303.15,22.52,176.49,55.23,44.3,25
1976 Pilot Wilderness,FOCMEC,0.17,359.45,38.29,36.2,306.14,17.23,190.4,54.47,46.45,30
1976 Pilot Wilderness,FOCMEC,0.17,343.95,51.13,42.55,285.43,4.1,189.63,54.69,18.31,35
1976 Pilot Wilderness,FOCMEC,0.18,34.41,25.46,78.3,313.18,19.92,148.47,69.41,45,5
1976 Pilot Wilderness,FOCMEC,0.18,232.67,65.1,84.49,326.81,19.92,131.54,69.41,235,5
1976 Pilot Wilderness,FOCMEC,0.18,20.14,26.81,67.35,306.95,19.68,156.08,67.73,40.57,10
1976 Pilot Wilderness,FOCMEC,0.18,10.87,24.81,51.92,309.41,24.1,165.32,61.09,46.29,15
1976 Pilot Wilderness,FOCMEC,0.18,22.4,28.9,57.62,316.05,19.3,176.85,65.18,51.44,15
1976 Pilot Wilderness,FOCMEC,0.18,17,35.53,53.95,312.4,14.08,189.56,65.19,47.64,20
1976 Pilot Wilderness,FOCMEC,0.18,349.51,31.61,36.26,297.62,22.52,170.96,55.23,38.77,25
1976 Pilot Wilderness,FOCMEC,0.18,341.89,44.81,44.81,282.38,8.65,177.99,58.52,17.42,30
1976 Pilot Wilderness,FOCMEC,0.18,358.24,48.44,48.07,296.52,4.33,199.11,59.62,29.03,30
1976 Pilot Wilderness,FOCMEC,0.18,350.18,51.13,34.36,296.26,7.64,197.39,48.98,32.73,39.99
1976 Pilot Wilderness,FOCMEC,0.19,44.41,25.46,78.3,323.18,19.92,158.47,69.41,55,5
1976 Pilot Wilderness,FOCMEC,0.19,33.96,31.47,70.57,318.04,14.77,173.64,72.03,50.7,10
1976 Pilot Wilderness,FOCMEC,0.19,233.68,65.41,78.99,331.93,19.69,122.81,67.73,238.31,10
1976 Pilot Wilderness,FOCMEC,0.19,6.97,28.9,57.62,300.62,19.3,161.42,65.18,36.01,15
1976 Pilot Wilderness,FOCMEC,0.19,11.85,33.23,61.81,302.03,14.47,170.02,68.91,36,15
1976 Pilot Wilderness,FOCMEC,0.19,5.73,24.81,51.92,304.27,24.1,160.18,61.09,41.15,15
1976 Pilot Wilderness,FOCMEC,0.19,7.66,42.06,50.89,304.51,9.06,196.12,63.19,38.77,25
1976 Pilot Wilderness,FOCMEC,0.19,351.2,48.44,30.79,299.5,11.43,196.64,47.73,39.27,40
1976 Pilot Wilderness,FOCMEC,0.2,50,20,90,320,25,140,65,230,0
1976 Pilot Wilderness,FOCMEC,0.2,31.53,20.59,75.65,312.67,24.9,145.58,64.54,45,5
1976 Pilot Wilderness,FOCMEC,0.2,229.69,65.91,73.53,331.95,19.29,111.16,65.18,236.57,15
1976 Pilot Wilderness,FOCMEC,0.2,5.73,39.67,57.6,298.31,9.39,184.5,67.73,31.76,20
1976 Pilot Wilderness,FOCMEC,0.2,11.03,39.67,57.6,303.61,9.39,189.8,67.73,37.06,20
1976 Pilot Wilderness,FOCMEC,0.2,355.42,46.03,54.04,290.04,4.53,190.46,64.54,22.15,25
1976 Pilot Wilderness,FOCMEC,0.2,235.52,63.05,61.7,345.69,13.56,101.6,61.1,249.23,25
1976 Pilot Wilderness,FOCMEC,0.2,345.05,52.24,50.77,101.61,0,191.62,60,11.61,30
1976 Pilot Wilderness,FOCMEC,0.2,342.33,41.41,40.89,285.59,12.95,175.04,56.77,23.23,30
1976 Pilot Wilderness,FOCMEC,0.2,338.98,47.85,39.32,282.53,8.18,181.21,53.78,18.31,35
1976 Pilot Wilderness,FOCMEC,0.2,356.15,51.13,42.55,297.63,4.1,201.83,54.69,30.51,35
1976 Pilot Wilderness,FOCMEC,0.21,36.53,20.59,75.65,317.67,24.9,150.58,64.54,50,5
1976 Pilot Wilderness,FOCMEC,0.21,41.42,30.38,80.08,318.66,14.94,158.02,74.21,50,5
1976 Pilot Wilderness,FOCMEC,0.21,227.67,65.1,84.49,321.81,19.92,126.54,69.41,230,5
1976 Pilot Wilderness,FOCMEC,0.21,228.18,70.08,84.68,322.32,24.9,129.41,64.54,230,5
1976 Pilot Wilderness,FOCMEC,0.21,228.61,65.41,78.99,326.86,19.69,117.74,67.73,233.24,10
1976 Pilot Wilderness,FOCMEC,0.21,229.17,66.6,68.12,335.33,18.75,105.01,62.01,238.23,20
1976 Pilot Wilderness,FOCMEC,0.21,7.66,34.78,42.19,311.1,18.05,189.11,58.39,49.84,25
1976 Pilot Wilderness,FOCMEC,0.21,5.12,44.81,44.81,305.61,8.65,201.22,58.52,40.65,30
1976 Pilot Wilderness,FOCMEC,0.21,352.5,35.53,30.64,303.33,21.47,183.44,51.71,46.45,30
1976 Pilot Wilderness,FOCMEC,0.21,233.58,64.34,56.31,347.31,12.95,97.87,56.77,249.68,30
1976 Pilot Wilderness,FOCMEC,0.21,357.92,42.06,31.11,307.02,16.27,196.41,50.33,48.81,35
1976 Pilot Wilderness,FOCMEC,0.21,234.39,61.98,49.48,352.04,8.18,93.37,53.78,256.27,35
1976 Pilot Wilderness,FOCMEC,0.22,23.82,31.47,70.57,307.9,14.77,163.5,72.03,40.56,10
1976 Pilot Wilderness,FOCMEC,0.22,234.83,65.91,73.53,337.09,19.29,116.3,65.18,241.71,15
1976 Pilot Wilderness,FOCMEC,0.22,4.43,27.99,43.22,308.59,23.4,173.91,58.39,47.65,20
1976 Pilot Wilderness,FOCMEC,0.22,237.65,61.98,67.2,344.06,14.08,106.9,65.18,248.82,20
1976 Pilot Wilderness,FOCMEC,0.22,337.09,50.14,56.6,270,0,179.99,65,360,25
1976 Pilot Wilderness,FOCMEC,0.22,227.01,67.48,62.77,336.91,18.06,98.89,58.39,238.16,25
1976 Pilot Wilderness,FOCMEC,0.22,259.55,50.14,56.6,192.46,0,102.45,65,282.46,25
1976 Pilot Wilderness,FOCMEC,0.22,339.24,52.24,50.77,95.8,0,185.81,60,5.8,30
1977 Quorn,SKHASH,B,29.4,80.2,-158.5,254.17,22.07,161,7.76,52.77,66.47
1977 Quorn,SKHASH,D,11.1,43,139.3,247.91,11.69,355.96,56.27,150.73,31.13
1977 Quorn,FOCMEC,0,297.49,75.97,-32.4,252.63,32.62,349.98,11.31,96.58,55
1977 Quorn,FOCMEC,0,290.89,69.3,-22.21,249.99,30,340,0.01,70.01,60
1977 Quorn,FOCMEC,0,296.01,71.25,-23.86,254.24,29.88,345.67,2.5,80,60
1977 Quorn,FOCMEC,0,296.57,75.52,-26.57,252.81,28.88,346.94,7.44,90.01,59.99
1977 Quorn,FOCMEC,0,290.77,67.48,-11.15,249.88,23.4,156.25,8.31,48,65
1977 Quorn,FOCMEC,0,292.31,69.75,-14.97,251.01,24.59,159.08,4.21,60,65.01
1977 Quorn,FOCMEC,0,294.19,72.61,-18.25,252,25,162,0,72,65
1977 Quorn,FOCMEC,0,296.4,75.97,-20.91,252.99,24.6,344.92,4.21,84,65
1977 Quorn,FOCMEC,0,293.48,70.08,-1.82,250.56,15.19,157.06,12.7,28.81,70
1977 Quorn,FOCMEC,0,292.03,71.25,-7.1,249.6,18.06,156.87,8.31,43.21,70
1977 Quorn,FOCMEC,0,296.03,72.77,-10.31,253.51,19.29,161.73,5.08,57.59,70
1977 Quorn,FOCMEC,0,297.55,75.23,-2.66,253.83,12.24,161.97,8.54,37.88,75
1977 Quorn,FOCMEC,0.01,289.57,66.07,-26.34,250.25,35,160.25,0,70.24,55
1977 Quorn,FOCMEC,0.01,293.53,68.37,-28.21,252.93,34.85,344.93,2.87,79.03,55
